"","Latitude","Longitude"
"10214",45.51,-122.64
"10215",45.52,-122.54
"10216",45.53,-122.66
"10217",45.53,-122.6
"10218",45.57,-122.56
"10219",45.45,-122.72
"10220",45.53,-122.68
"10221",45.5,-122.63
"10222",45.49,-122.73
"10223",45.52,-122.69
"10224",45.53,-122.69
"10225",45.52,-122.61
"10226",45.46,-122.68
"10227",45.52,-122.68
"10228",45.52,-122.75
"10229",45.53,-122.81
"10230",45.52,-122.68
"10231",45.58,-122.68
"10232",45.52,-122.7
"10233",45.55,-122.59
"10234",45.52,-122.64
"10235",45.52,-122.68
"10236",45.55,-122.84
"10237",45.58,-122.73
"10238",45.48,-122.69
"10239",45.52,-122.68
"10240",45.5,-122.67
"10241",45.52,-122.75
"10242",45.57,-122.66
"10243",45.51,-122.68
"10244",45.51,-122.68
"10245",45.53,-122.54
"10246",45.52,-122.68
"10247",45.48,-122.67
"10248",45.53,-122.56
"10249",45.59,-122.59
"10250",45.53,-122.65
"10251",45.52,-122.68
"10252",45.52,-122.69
"10253",45.51,-122.68
"10254",45.5,-122.62
"10255",45.59,-122.75
"10256",45.51,-122.63
"10257",45.55,-122.65
"10258",45.51,-122.69
"10259",45.53,-122.81
"10260",45.53,-122.56
"10261",45.52,-122.68
"10262",45.49,-122.58
"10263",45.52,-122.68
"10264",45.5,-122.54
"10265",45.52,-122.68
"10266",45.53,-122.65
"10267",45.55,-122.71
"10268",45.46,-122.65
"10269",45.51,-122.68
"10270",45.52,-122.68
"10271",45.52,-122.56
"10272",45.61,-122.68
"10273",45.61,-122.68
"10274",44.3,-120.83
"10275",44.27,-121.19
"10276",44.27,-121.18
"10277",44.26,-121.18
"10278",44.26,-121.18
"10279",43.23,-123.37
"10280",43.23,-123.37
"10281",43.23,-123.35
"10282",44.94,-123.04
"10283",44.91,-123.04
"10284",44.97,-122.98
"10285",44.95,-123.05
"10286",44.94,-123.02
"10287",44.9,-123.04
"10288",44.94,-122.98
"10289",44.87,-123.02
"10290",44.94,-123.06
"10291",44.96,-123.03
"10292",44.91,-123.04
"10293",44.97,-122.98
"10294",45,-123.03
"10295",45.4,-122.28
"10296",45.4,-122.29
"10297",45.4,-122.28
"10298",45.74,-122.88
"10299",45.99,-123.92
"10300",45.37,-122.84
"10301",45.37,-122.84
"10302",45.35,-122.85
"10303",45.37,-122.84
"10304",45,-122.79
"10305",44.06,-123.02
"10306",44.05,-122.93
"10307",44.08,-123.04
"10308",44.07,-123.04
"10309",44.06,-123
"10310",45.85,-122.83
"10311",45.85,-122.83
"10312",44.81,-122.8
"10313",43.87,-121.44
"10314",44.4,-122.73
"10315",45.6,-121.19
"10316",45.61,-121.2
"10317",45.61,-121.2
"10318",45.4,-122.8
"10319",45.39,-122.75
"10320",45.44,-122.81
"10321",45.42,-122.78
"10322",45.44,-122.75
"10323",45.41,-122.79
"10324",45.43,-122.82
"10325",45.44,-122.78
"10326",45.45,-122.78
"10327",45.45,-122.78
"10328",45.44,-122.75
"10329",45.45,-122.78
"10330",45.47,-123.85
"10331",45.46,-123.85
"10332",45.53,-122.41
"10333",45.52,-122.4
"10334",45.52,-122.4
"10335",45.5,-122.91
"10336",45.38,-122.76
"10337",45.38,-122.77
"10338",45.38,-122.75
"10339",46.16,-123.9
"10340",46.16,-123.9
"10341",45.37,-122.61
"10342",45.39,-122.64
"10343",45.36,-122.65
"10344",45.36,-122.65
"10345",45.34,-122.77
"10346",45.3,-122.77
"10347",45.3,-122.77
"10348",45.3,-122.77
"10349",45.53,-122.43
"10350",45.53,-122.43
"10351",45.16,-122.88
"10352",45.15,-122.83
"10353",45.15,-122.83
"10354",45.15,-122.88
"10355",45.48,-122.62
"10356",40.09,-75.09
"10357",40.13,-75.12
"10358",40.65,-75.44
"10359",40.6,-75.47
"10360",40.59,-75.55
"10361",40.61,-75.54
"10362",40.57,-75.56
"10363",40.56,-75.49
"10364",40.64,-75.44
"10365",40.01,-75.29
"10366",40.01,-75.24
"10367",40.7,-80.3
"10368",40.03,-78.49
"10369",39.97,-78.52
"10370",40.14,-79.84
"10371",40.34,-80.05
"10372",40.34,-80.03
"10373",40.34,-80.06
"10374",40.35,-80.05
"10375",40.65,-75.3
"10376",40.66,-75.42
"10377",41.01,-76.45
"10378",41.01,-76.45
"10379",40.2,-76.02
"10380",40,-78.24
"10381",40.38,-80.1
"10382",40.35,-80.11
"10383",39.88,-75.4
"10384",39.96,-75.35
"10385",39.98,-75.35
"10386",40.02,-75.32
"10387",40.88,-79.95
"10388",40.24,-76.93
"10389",40.22,-76.93
"10390",40.24,-76.94
"10391",40.26,-80.17
"10392",40.2,-77.18
"10393",40.2,-77.16
"10394",40.2,-77.16
"10395",40.27,-75.24
"10396",39.94,-77.63
"10397",39.94,-77.63
"10398",40.08,-75.16
"10399",41.21,-79.38
"10400",41.49,-75.7
"10401",40.16,-75.48
"10402",40.09,-75.29
"10403",40.7,-80.11
"10404",40.69,-80.08
"10405",40.68,-80.11
"10406",40.05,-75.41
"10407",41.47,-75.64
"10408",40.27,-75.13
"10409",40.32,-75.13
"10410",40.31,-75.13
"10411",40.14,-75.17
"10412",40.14,-75.31
"10413",40.69,-75.27
"10414",40.72,-75.28
"10415",39.98,-75.44
"10416",40.14,-76.59
"10417",40.15,-75.83
"10418",40.28,-77.07
"10419",40.17,-76.16
"10420",42.07,-80.1
"10421",42.1,-80.13
"10422",42.06,-80.09
"10423",42.05,-80.09
"10424",42.13,-80.09
"10425",42.06,-80.1
"10426",40.03,-75.62
"10427",40.03,-75.63
"10428",40.05,-75.66
"10429",40.04,-75.63
"10430",40.03,-75.63
"10431",40.05,-75.66
"10432",40.45,-80.18
"10433",40.15,-75
"10434",40.11,-75.21
"10435",40.1,-75.21
"10436",39.84,-77.2
"10437",40.64,-79.94
"10438",40.62,-80.01
"10439",39.88,-75.53
"10440",39.86,-75.54
"10441",39.88,-75.54
"10442",40.3,-79.5
"10443",40.31,-79.58
"10444",41.14,-80.16
"10445",39.83,-76.99
"10446",39.77,-76.96
"10447",40.33,-76.86
"10448",40.25,-76.81
"10449",40.31,-76.81
"10450",40.28,-76.82
"10451",40.3,-76.85
"10452",40.25,-76.83
"10453",39.97,-75.3
"10454",39.97,-75.32
"10455",40.56,-75.34
"10456",41.23,-80.45
"10457",40.26,-76.68
"10458",40.27,-76.65
"10459",40.29,-76.65
"10460",40.22,-76.79
"10461",40.18,-75.13
"10462",40.09,-75.09
"10463",40.17,-75.07
"10464",40.61,-79.18
"10465",40.62,-79.16
"10466",40.32,-79.69
"10467",40.26,-75.09
"10468",40.1,-75.13
"10469",40.97,-75.64
"10470",40.28,-78.85
"10471",39.86,-75.68
"10472",40.09,-75.39
"10473",40.09,-75.39
"10474",40.08,-75.4
"10475",40.09,-75.36
"10476",40.09,-75.36
"10477",40.09,-75.39
"10478",40.09,-75.38
"10479",40.09,-75.37
"10480",40.51,-75.78
"10481",40.03,-76.2
"10482",40.03,-76.22
"10483",40.07,-76.34
"10484",40.07,-76.34
"10485",40.04,-76.34
"10486",40.08,-76.32
"10487",40.18,-74.88
"10488",40.18,-74.91
"10489",40.18,-74.88
"10490",40.18,-74.88
"10491",40.25,-75.29
"10492",40.29,-79.39
"10493",40.21,-76.57
"10494",40.56,-75.41
"10495",40.96,-76.89
"10496",40.98,-76.88
"10497",40.06,-75.65
"10498",40.13,-76.3
"10499",40.13,-76.31
"10500",41.14,-77.46
"10501",40.31,-76.8
"10502",40.05,-75.52
"10503",40.28,-80.08
"10504",40.27,-80.13
"10505",40.3,-80.1
"10506",40.25,-77.03
"10507",40.25,-77.01
"10508",40.25,-77.01
"10509",40.19,-76.98
"10510",39.92,-75.38
"10511",40.2,-76.76
"10512",40.68,-80.3
"10513",40.68,-80.3
"10514",40.43,-79.79
"10515",40.44,-79.77
"10516",40.24,-75.24
"10517",40.52,-80.22
"10518",41.36,-75.68
"10519",41.1,-75.33
"10520",41.24,-76.83
"10521",40.43,-79.7
"10522",40.36,-74.95
"10523",40.59,-79.75
"10524",40.21,-79.57
"10525",40.14,-77.56
"10526",40.23,-74.94
"10527",39.99,-75.39
"10528",40.13,-75.4
"10529",40.32,-79.69
"10530",40.22,-75.25
"10531",40.23,-75.24
"10532",40.24,-75.24
"10533",40.13,-75.45
"10534",40.04,-75.49
"10535",39.95,-75.21
"10536",39.95,-75.15
"10537",40.03,-75.21
"10538",39.92,-75.17
"10539",39.95,-75.19
"10540",40.04,-75.15
"10541",40.03,-75.23
"10542",40,-75.23
"10543",39.95,-75.16
"10544",39.95,-75.17
"10545",39.95,-75.17
"10546",40.01,-75.21
"10547",39.98,-75.15
"10548",40,-75.15
"10549",39.95,-75.17
"10550",39.95,-75.16
"10551",39.94,-75.16
"10552",39.94,-75.15
"10553",40.01,-75.21
"10554",40.1,-75.02
"10555",39.95,-75.2
"10556",39.96,-75.19
"10557",40.1,-75.01
"10558",40.08,-75.21
"10559",39.95,-75.17
"10560",39.95,-75.16
"10561",39.95,-75.2
"10562",39.95,-75.17
"10563",39.95,-75.17
"10564",40.05,-75.06
"10565",39.95,-75.19
"10566",40.07,-75.01
"10567",39.95,-75.19
"10568",39.95,-75.16
"10569",39.95,-75.16
"10570",39.95,-75.15
"10571",39.99,-75.09
"10572",39.95,-75.17
"10573",39.95,-75.16
"10574",40,-75.22
"10575",39.95,-75.16
"10576",39.96,-75.17
"10577",40.09,-74.96
"10578",39.95,-75.17
"10579",39.88,-75.25
"10580",39.95,-75.19
"10581",39.95,-75.17
"10582",40.5,-80.26
"10583",40.44,-79.96
"10584",40.44,-79.96
"10585",40.44,-79.92
"10586",40.44,-79.99
"10587",40.45,-80.01
"10588",40.43,-79.92
"10589",40.39,-80.07
"10590",40.42,-80.05
"10591",40.5,-80.26
"10592",40.53,-80.01
"10593",40.44,-80
"10594",40.46,-79.94
"10595",40.46,-79.94
"10596",40.46,-79.92
"10597",40.55,-80.05
"10598",40.45,-80.16
"10599",40.44,-80.15
"10600",40.4,-80.04
"10601",40.46,-79.93
"10602",40.45,-80.16
"10603",40.34,-80.06
"10604",40.54,-80.01
"10605",40.36,-80.05
"10606",40.46,-79.95
"10607",40.44,-79.95
"10608",40.55,-80.02
"10609",40.52,-79.85
"10610",40.5,-79.85
"10611",40.44,-80
"10612",40.44,-80
"10613",40.44,-79.77
"10614",40.44,-79.99
"10615",40.53,-80.01
"10616",40.54,-80.07
"10617",40.43,-79.81
"10618",40.44,-80
"10619",40.44,-79.99
"10620",40.43,-79.98
"10621",40.44,-79.96
"10622",40.44,-80
"10623",40.45,-79.93
"10624",40.44,-80
"10625",40.44,-80
"10626",40.45,-80.18
"10627",40.21,-77.28
"10628",40.1,-75.29
"10629",40.1,-75.29
"10630",40.11,-75.29
"10631",40.24,-75.57
"10632",40.45,-75.36
"10633",40.46,-75.37
"10634",40.31,-75.86
"10635",40.12,-75.14
"10636",40.21,-75.5
"10637",40.21,-75.5
"10638",41.06,-75.32
"10639",41.41,-75.67
"10640",41.41,-75.66
"10641",40.84,-76.83
"10642",40.8,-76.87
"10643",40.84,-76.84
"10644",40.54,-80.18
"10645",40.54,-80.19
"10646",40.06,-77.52
"10647",39.77,-76.67
"10648",41.06,-80.05
"10649",40.1,-79.2
"10650",40.03,-79.12
"10651",40.02,-79.08
"10652",40.08,-75.44
"10653",39.91,-75.35
"10654",39.91,-75.34
"10655",40.19,-75.23
"10656",40.8,-77.86
"10657",40.79,-77.84
"10658",40.79,-77.86
"10659",40.81,-77.91
"10660",40.26,-75.65
"10661",40.26,-75.65
"10662",40.98,-75.2
"10663",40.57,-79.8
"10664",40.4,-75.93
"10665",40.14,-74.96
"10666",40.57,-75.56
"10667",40.55,-75.6
"10668",39.91,-79.76
"10669",40.81,-77.86
"10670",39.96,-75.29
"10671",40.17,-75.04
"10672",40.52,-79.81
"10673",40.04,-75.35
"10674",40.21,-75.1
"10675",40.22,-75.14
"10676",40.19,-80.22
"10677",40.18,-80.23
"10678",40.06,-78.09
"10679",40.04,-75.38
"10680",40.04,-75.37
"10681",40.07,-75.43
"10682",39.95,-75.6
"10683",39.97,-75.58
"10684",40,-75.57
"10685",39.96,-75.61
"10686",39.82,-75.87
"10687",40.41,-79.92
"10688",40.41,-79.92
"10689",40.34,-76
"10690",39.9,-75.56
"10691",40.62,-80.05
"10692",40.62,-80.09
"10693",40.63,-80.06
"10694",40.63,-75.48
"10695",40.63,-75.48
"10696",41.24,-75.89
"10697",41.24,-75.86
"10698",41.24,-77
"10699",40.14,-75.12
"10700",40.14,-75.12
"10701",40,-75.27
"10702",40,-75.28
"10703",40.34,-75.98
"10704",40.2,-74.86
"10705",40.24,-74.84
"10706",39.94,-76.68
"10707",39.98,-76.73
"10708",39.96,-76.78
"10709",39.98,-76.77
"10710",39.94,-76.69
"10711",39.98,-76.68
"10712",39.91,-76.68
"10713",41.74,-71.3
"10714",41.76,-71.46
"10715",41.66,-71.45
"10716",41.94,-71.48
"10717",41.94,-71.48
"10718",41.52,-71.3
"10719",41.58,-71.5
"10720",41.49,-71.31
"10721",41.83,-71.42
"10722",41.83,-71.42
"10723",41.82,-71.41
"10724",41.83,-71.41
"10725",41.82,-71.41
"10726",41.79,-71.39
"10727",41.83,-71.39
"10728",41.83,-71.4
"10729",41.84,-71.41
"10730",41.82,-71.42
"10731",41.87,-71.53
"10732",41.87,-71.52
"10733",41.44,-71.49
"10734",41.73,-71.41
"10735",41.72,-71.48
"10736",41.7,-71.5
"10737",41.72,-71.48
"10738",41.73,-71.44
"10739",41.73,-71.44
"10740",33.57,-81.77
"10741",33.52,-81.72
"10742",33.53,-81.72
"10743",34.55,-82.68
"10744",34.53,-82.63
"10745",32.44,-80.69
"10746",32.25,-80.85
"10747",32.27,-80.86
"10748",32.24,-80.82
"10749",32.26,-80.85
"10750",32.81,-80
"10751",32.78,-79.93
"10752",32.79,-80.03
"10753",32.78,-79.93
"10754",32.78,-79.99
"10755",32.79,-79.94
"10756",32.76,-79.98
"10757",32.78,-79.95
"10758",32.78,-80
"10759",32.78,-79.97
"10760",32.79,-79.94
"10761",32.79,-79.93
"10762",32.74,-79.94
"10763",32.78,-79.94
"10764",34.7,-82.8
"10765",34.68,-82.83
"10766",34.69,-82.83
"10767",34.68,-82.84
"10768",34.11,-80.88
"10769",34.02,-80.96
"10770",34.08,-81.16
"10771",33.98,-80.97
"10772",34.14,-80.95
"10773",34.13,-80.88
"10774",34,-81.03
"10775",34.07,-81.16
"10776",34.12,-80.88
"10777",34,-81.04
"10778",34.01,-80.93
"10779",34,-81.02
"10780",33.98,-80.97
"10781",34.07,-81.17
"10782",33.8,-79.01
"10783",34.83,-82.54
"10784",34.19,-79.83
"10785",34.2,-79.76
"10786",34.19,-79.81
"10787",35.03,-80.97
"10788",35.06,-80.94
"10789",34.94,-80.84
"10790",35.03,-80.97
"10791",35.06,-80.99
"10792",35.08,-81.71
"10793",34.86,-82.26
"10794",34.85,-82.34
"10795",34.85,-82.33
"10796",34.83,-82.3
"10797",34.85,-82.33
"10798",34.89,-82.4
"10799",34.85,-82.4
"10800",34.85,-82.4
"10801",34.87,-82.36
"10802",34.82,-82.41
"10803",34.82,-82.39
"10804",34.82,-82.28
"10805",34.2,-82.17
"10806",34.21,-82.18
"10807",34.94,-82.27
"10808",34.95,-82.27
"10809",32.16,-80.76
"10810",32.22,-80.71
"10811",32.15,-80.76
"10812",32.19,-80.72
"10813",35.06,-82
"10814",34.09,-81.19
"10815",32.61,-80.15
"10816",35.13,-82.22
"10817",34.01,-81.2
"10818",34.01,-81.15
"10819",34,-81.22
"10820",32.83,-79.83
"10821",32.8,-79.89
"10822",32.84,-79.86
"10823",32.79,-79.87
"10824",32.86,-79.79
"10825",32.84,-79.82
"10826",32.9,-79.82
"10827",32.83,-79.83
"10828",33.58,-79.01
"10829",33.72,-78.88
"10830",33.75,-78.82
"10831",33.71,-78.86
"10832",33.64,-78.99
"10833",33.74,-78.82
"10834",33.7,-78.87
"10835",33.69,-78.88
"10836",33.7,-78.92
"10837",33.78,-78.77
"10838",33.71,-78.89
"10839",33.65,-78.98
"10840",33.76,-78.97
"10841",33.76,-78.97
"10842",33.5,-81.96
"10843",32.98,-80.06
"10844",32.87,-80.02
"10845",32.93,-80.04
"10846",32.87,-80.02
"10847",32.94,-80.04
"10848",33.83,-78.67
"10849",33.47,-79.1
"10850",34.89,-82.71
"10851",34.98,-81.03
"10852",34.94,-81.03
"10853",34.94,-80.98
"10854",34.98,-80.99
"10855",34.7,-82.94
"10856",34.71,-82.26
"10857",34.71,-82.26
"10858",34.94,-81.99
"10859",34.93,-81.9
"10860",34.94,-82.01
"10861",34.97,-81.93
"10862",33,-80.18
"10863",33.04,-80.14
"10864",32.94,-80.14
"10865",33.04,-80.16
"10866",33.03,-80.16
"10867",33.96,-80.39
"10868",34.94,-82.28
"10869",34,-81.11
"10870",34.75,-83.04
"10871",45.46,-98.44
"10872",45.46,-98.44
"10873",44.3,-96.77
"10874",44.38,-103.73
"10875",44.1,-103.18
"10876",44.08,-103.21
"10877",44.08,-103.23
"10878",44.08,-103.25
"10879",44.11,-103.21
"10880",44.07,-103.23
"10881",44.08,-103.25
"10882",43.51,-96.77
"10883",43.53,-96.67
"10884",43.51,-96.77
"10885",43.55,-96.69
"10886",43.51,-96.77
"10887",43.52,-96.73
"10888",43.5,-96.75
"10889",43.51,-96.77
"10890",43.54,-96.73
"10891",43.53,-96.79
"10892",43.54,-96.65
"10893",44.5,-103.86
"10894",44.89,-97.07
"10895",42.89,-97.4
"10896",35.81,-83.99
"10897",35.81,-83.98
"10898",36.05,-86.66
"10899",35.45,-84.61
"10900",35.21,-89.84
"10901",36.04,-86.96
"10902",36.04,-86.78
"10903",36,-86.69
"10904",36.04,-86.8
"10905",36.03,-86.79
"10906",35.05,-85.3
"10907",35.05,-85.31
"10908",35.03,-85.16
"10909",35.04,-85.16
"10910",35.05,-85.29
"10911",35.01,-85.21
"10912",35.03,-85.16
"10913",36.53,-87.35
"10914",36.58,-87.41
"10915",36.51,-87.27
"10916",36.56,-87.31
"10917",36.59,-87.29
"10918",35.16,-84.88
"10919",35.26,-84.84
"10920",35.21,-84.86
"10921",35.05,-89.73
"10922",35.05,-89.69
"10923",35.05,-89.69
"10924",35.6,-87.06
"10925",36.14,-85.51
"10926",36.17,-85.5
"10927",35.16,-89.73
"10928",35.14,-89.8
"10929",35.15,-89.79
"10930",35.17,-89.79
"10931",35.96,-85.04
"10932",35.9,-84.12
"10933",35.88,-84.18
"10934",36.05,-83.92
"10935",35.89,-86.88
"10936",35.92,-86.83
"10937",35.95,-86.82
"10938",35.96,-86.81
"10939",35.96,-86.81
"10940",35.91,-86.83
"10941",35.96,-86.8
"10942",35.92,-86.87
"10943",36.38,-86.47
"10944",36.35,-86.52
"10945",35.71,-83.52
"10946",35.06,-89.76
"10947",35.09,-89.81
"10948",35.1,-89.81
"10949",36.33,-86.7
"10950",35.89,-84.55
"10951",36.3,-86.62
"10952",36.35,-86.59
"10953",36.33,-86.62
"10954",36.33,-86.59
"10955",36.19,-86.62
"10956",36.21,-86.6
"10957",35.12,-85.24
"10958",35.15,-85.25
"10959",35.67,-88.85
"10960",35.66,-88.83
"10961",35.68,-88.86
"10962",35.69,-88.86
"10963",35.7,-88.83
"10964",36.31,-82.37
"10965",36.3,-82.38
"10966",36.3,-82.37
"10967",36.34,-82.37
"10968",36.34,-82.38
"10969",36.29,-82.49
"10970",36.54,-82.52
"10971",36.55,-82.49
"10972",35.95,-83.94
"10973",35.94,-84.09
"10974",35.9,-84.15
"10975",35.93,-84.04
"10976",35.96,-83.92
"10977",36.01,-83.97
"10978",35.91,-84.09
"10979",35.95,-83.93
"10980",35.86,-84.07
"10981",35.93,-84.04
"10982",35.91,-84.09
"10983",35.92,-84.09
"10984",35.93,-84.04
"10985",36.04,-83.89
"10986",35.95,-83.93
"10987",35.87,-84.1
"10988",35.94,-83.99
"10989",35.9,-84.15
"10990",35.92,-84.05
"10991",35.21,-89.76
"10992",35.2,-89.76
"10993",36.19,-86.29
"10994",35.8,-84.26
"10995",35.82,-84.27
"10996",36.3,-86.7
"10997",35.46,-86.05
"10998",35.75,-83.99
"10999",35.75,-83.99
"11000",35.1,-89.87
"11001",35.15,-89.99
"11002",35.05,-89.98
"11003",35.13,-89.95
"11004",35.11,-89.9
"11005",35.17,-89.87
"11006",35.12,-89.91
"11007",35.1,-89.86
"11008",35.2,-89.79
"11009",35.14,-90
"11010",35.13,-89.86
"11011",35.2,-89.8
"11012",35.14,-90
"11013",35.05,-89.8
"11014",35.05,-89.98
"11015",35.1,-89.86
"11016",35.07,-89.84
"11017",35.14,-90.05
"11018",35.05,-89.98
"11019",35.15,-90.04
"11020",35.11,-89.89
"11021",35.2,-89.79
"11022",35.2,-89.79
"11023",35.36,-89.89
"11024",36.2,-83.35
"11025",36.17,-86.51
"11026",36.23,-86.52
"11027",36.16,-86.51
"11028",35.87,-86.39
"11029",35.85,-86.42
"11030",35.86,-86.44
"11031",35.83,-86.35
"11032",35.85,-86.36
"11033",35.79,-86.4
"11034",35.84,-86.44
"11035",35.87,-86.35
"11036",35.84,-86.49
"11037",35.85,-86.42
"11038",36.11,-86.8
"11039",36.13,-86.85
"11040",36.15,-86.8
"11041",36.11,-86.82
"11042",36.16,-86.78
"11043",36.17,-86.78
"11044",36.2,-86.69
"11045",36.17,-86.83
"11046",36.12,-86.85
"11047",36.16,-86.78
"11048",36.13,-86.67
"11049",36.11,-86.81
"11050",36.14,-86.67
"11051",36.03,-86.79
"11052",36.11,-86.82
"11053",36.04,-86.75
"11054",36.14,-86.67
"11055",36.15,-86.81
"11056",36.07,-86.92
"11057",36.09,-86.65
"11058",36.11,-86.82
"11059",36.14,-86.81
"11060",36.13,-86.89
"11061",36.19,-86.8
"11062",36.01,-84.26
"11063",36.01,-84.26
"11064",35.8,-83.58
"11065",35.81,-83.58
"11066",36.05,-84
"11067",36.05,-84
"11068",36.05,-84.06
"11069",35.83,-83.57
"11070",35.88,-83.57
"11071",35.98,-86.56
"11072",35.98,-86.56
"11073",35.74,-86.94
"11074",35.78,-86.91
"11075",35.78,-86.91
"11076",32.4,-99.76
"11077",32.43,-99.76
"11078",32.4,-99.76
"11079",32.48,-99.69
"11080",32.39,-99.7
"11081",32.46,-99.71
"11082",32.94,-96.85
"11083",32.95,-96.84
"11084",32.95,-96.82
"11085",33.09,-96.68
"11086",33.14,-96.68
"11087",33.08,-96.64
"11088",33.12,-96.66
"11089",33.12,-96.65
"11090",33.11,-96.7
"11091",33.09,-96.68
"11092",33.1,-96.68
"11093",33.1,-96.7
"11094",29.4,-95.25
"11095",29.43,-95.23
"11096",35.19,-101.8
"11097",35.18,-101.94
"11098",35.19,-101.93
"11099",35.19,-101.87
"11100",32.67,-97.11
"11101",32.72,-97.15
"11102",32.73,-97.11
"11103",32.78,-97.1
"11104",32.68,-97.11
"11105",32.68,-97.14
"11106",32.72,-97.15
"11107",32.68,-97.13
"11108",32.68,-97.13
"11109",32.68,-97.19
"11110",32.73,-97.11
"11111",32.77,-97.1
"11112",32.67,-97.13
"11113",32.68,-97.2
"11114",32.72,-97.12
"11115",32.75,-97.13
"11116",30,-95.17
"11117",30.28,-97.8
"11118",30.26,-97.75
"11119",30.23,-97.87
"11120",30.24,-97.73
"11121",30.17,-97.79
"11122",30.18,-97.85
"11123",30.35,-97.76
"11124",30.36,-97.74
"11125",30.45,-97.83
"11126",30.48,-97.81
"11127",30.27,-97.74
"11128",30.39,-97.74
"11129",30.26,-97.81
"11130",30.22,-97.69
"11131",30.3,-97.74
"11132",30.27,-97.75
"11133",30.39,-97.75
"11134",30.22,-97.76
"11135",30.23,-97.79
"11136",30.27,-97.74
"11137",30.31,-97.74
"11138",30.41,-97.85
"11139",30.28,-97.8
"11140",30.26,-97.81
"11141",30.3,-97.76
"11142",30.24,-97.79
"11143",30.3,-97.93
"11144",30.31,-97.75
"11145",30.26,-97.74
"11146",30.44,-97.74
"11147",30.29,-97.74
"11148",30.4,-97.75
"11149",30.28,-97.74
"11150",30.37,-97.76
"11151",30.4,-97.85
"11152",30.23,-97.74
"11153",30.41,-97.69
"11154",30.18,-97.85
"11155",30.3,-97.7
"11156",30.24,-97.76
"11157",30.2,-97.88
"11158",30.28,-97.74
"11159",30.28,-97.73
"11160",30.4,-97.73
"11161",30.27,-97.75
"11162",30.29,-97.83
"11163",30.31,-97.71
"11164",30.29,-97.74
"11165",30.16,-97.79
"11166",30.39,-97.88
"11167",30.48,-97.8
"11168",30.27,-97.74
"11169",30.22,-97.84
"11170",30.42,-97.7
"11171",30.45,-97.79
"11172",30.25,-97.76
"11173",30.21,-97.82
"11174",30.23,-97.83
"11175",30.28,-97.78
"11176",30.34,-97.76
"11177",29.49,-98.55
"11178",33.08,-97.13
"11179",33.08,-97.13
"11180",30.11,-97.33
"11181",29.79,-94.98
"11182",29.77,-94.98
"11183",29.77,-94.98
"11184",29.81,-94.98
"11185",30.13,-94.15
"11186",30.12,-94.17
"11187",30.07,-94.13
"11188",30.12,-94.17
"11189",32.84,-97.13
"11190",29.71,-95.47
"11191",31.05,-97.45
"11192",32.68,-97.46
"11193",29.78,-98.74
"11194",30.14,-96.39
"11195",25.97,-97.51
"11196",25.97,-97.51
"11197",25.95,-97.5
"11198",31.73,-98.98
"11199",30.66,-96.33
"11200",30.67,-96.34
"11201",30.64,-96.35
"11202",30.09,-97.82
"11203",29.8,-98.42
"11204",32.54,-97.31
"11205",32.52,-97.35
"11206",32.56,-97.32
"11207",32.52,-97.35
"11208",34.98,-101.92
"11209",33.02,-96.88
"11210",33.03,-96.84
"11211",32.97,-96.92
"11212",33.02,-96.91
"11213",33.03,-96.89
"11214",33,-96.91
"11215",32.59,-96.94
"11216",32.6,-96.94
"11217",30.53,-97.81
"11218",30.48,-97.83
"11219",30.48,-97.83
"11220",30.53,-97.81
"11221",30.53,-97.78
"11222",30.47,-97.8
"11223",32.34,-97.41
"11224",29.04,-95.42
"11225",30.61,-96.31
"11226",30.62,-96.35
"11227",30.64,-96.32
"11228",30.62,-96.35
"11229",30.59,-96.28
"11230",30.61,-96.34
"11231",30.62,-96.34
"11232",30.61,-96.32
"11233",30.58,-96.29
"11234",32.88,-97.1
"11235",32.89,-97.15
"11236",30.21,-95.46
"11237",30.32,-95.48
"11238",30.33,-95.5
"11239",30.33,-95.48
"11240",29.5,-98.32
"11241",32.97,-96.99
"11242",32.97,-96.99
"11243",31.12,-97.88
"11244",33.13,-97.04
"11245",27.71,-97.37
"11246",27.69,-97.38
"11247",27.71,-97.37
"11248",27.72,-97.33
"11249",27.74,-97.39
"11250",29.89,-95.06
"11251",33.23,-96.99
"11252",32.57,-97.35
"11253",29.97,-95.69
"11254",30,-95.76
"11255",29.92,-95.69
"11256",29.95,-95.71
"11257",29.97,-95.69
"11258",29.99,-95.62
"11259",29.96,-95.67
"11260",29.97,-95.69
"11261",32.84,-96.78
"11262",32.96,-96.79
"11263",32.84,-96.78
"11264",32.93,-96.82
"11265",32.91,-96.8
"11266",32.86,-96.86
"11267",32.79,-96.8
"11268",32.84,-96.78
"11269",32.86,-96.77
"11270",32.9,-97.04
"11271",32.81,-96.75
"11272",32.84,-96.77
"11273",32.98,-96.77
"11274",32.93,-96.82
"11275",32.84,-96.85
"11276",32.87,-96.77
"11277",32.86,-96.85
"11278",32.86,-96.77
"11279",32.76,-96.9
"11280",32.79,-96.8
"11281",32.8,-96.8
"11282",32.79,-96.78
"11283",32.81,-96.73
"11284",32.85,-96.79
"11285",32.8,-96.79
"11286",32.85,-96.77
"11287",32.78,-96.8
"11288",32.86,-96.75
"11289",32.82,-96.87
"11290",32.87,-96.76
"11291",32.84,-96.75
"11292",32.82,-96.8
"11293",32.89,-97.04
"11294",32.9,-97.04
